timestamp,operator,country,bundle_name,platform,content_title,views,watch_time_minutes,revenue,bundle_price,usage_mb,arpu_uplift,churn_risk,buffering_ratio,startup_time_ms,error_code
2026-01-01 13:41:00,Airtel,Senegal,Family Entertainment,Mobile,Kids Show,1,44,1.06,1.99,1029,2.46,Low,0.34,7109,AUTH_ERROR
2026-01-01 13:42:00,Orange,Ivory Coast,Premium Sports Bundle,Smart TV,Sport Live,1,83,0.66,1.99,488,2.08,Medium,0.11,5397,
2026-01-01 13:43:00,Airtel,Morocco,OTT Daily Pass,Web,Documentary D,1,69,5.96,14.99,2929,1.11,Low,0.29,2697,AUTH_ERROR
2026-01-01 13:44:00,Orange,Ivory Coast,OTT Weekly Pass,Mobile,Movie C,1,48,7.35,14.99,4911,2.69,High,0.23,1322,
2026-01-01 13:45:00,Vodacom,Rwanda,OTT Weekly Pass,Mobile,Kids Show,1,68,0.97,1.99,1033,2.24,Medium,0.07,3072,
2026-01-01 13:46:00,MTN,Cameroon,OTT Weekly Pass,Smart TV,Sport Live,1,95,5.74,9.99,1064,2.52,Medium,0.12,1718,
2026-01-01 13:47:00,Airtel,Ivory Coast,Family Entertainment,Mobile,Sport Live,1,16,2.58,4.99,3491,3.41,Low,0.28,7733,
2026-01-01 13:48:00,Orange,Senegal,Family Entertainment,Mobile,Kids Show,1,38,5.16,9.99,535,2.9,Low,0.16,3356,LOW_BITRATE
2026-01-01 13:49:00,MTN,Rwanda,Premium Sports Bundle,Web,Kids Show,1,35,9.01,14.99,3828,3.12,Medium,0.04,3962,
2026-01-01 13:50:00,Moov,Benin,Family Entertainment,Web,Kids Show,1,41,1.01,1.99,3881,2.14,High,0.31,7460,AUTH_ERROR
2026-01-01 13:51:00,Orange,Cameroon,OTT Weekly Pass,Smart TV,Movie C,1,103,2.38,4.99,2264,2.46,Low,0.27,2706,
2026-01-01 13:52:00,Moov,Ivory Coast,OTT Weekly Pass,Smart TV,Kids Show,1,118,2.36,4.99,4534,3.22,Low,0.24,8133,BUFFERING_ERROR
2026-01-01 13:53:00,Orange,Ivory Coast,Premium Sports Bundle,STB,Movie C,1,74,9.79,14.99,4006,2.91,Medium,0.21,890,
2026-01-01 13:54:00,Vodacom,Rwanda,OTT Weekly Pass,Web,Series A,1,118,0.96,1.99,1079,2.31,Medium,0.39,1526,LOW_BITRATE
2026-01-01 13:55:00,Airtel,Rwanda,Zero-Rating Bundle,STB,Documentary D,1,36,5.41,14.99,3565,2.09,Medium,0.19,5712,
2026-01-01 13:56:00,MTN,Rwanda,Family Entertainment,Mobile,Documentary D,1,93,3.36,9.99,4430,2.77,High,0.28,4155,AUTH_ERROR
2026-01-01 13:57:00,Orange,Benin,Premium Sports Bundle,Mobile,Movie C,1,2,6.92,9.99,202,1.18,Low,0.36,4177,AUTH_ERROR
2026-01-01 13:58:00,Vodacom,Ivory Coast,Premium Sports Bundle,Mobile,Series A,1,67,6.41,14.99,2426,3.5,Low,0.44,898,BUFFERING_ERROR
2026-01-01 13:59:00,MTN,Morocco,OTT Daily Pass,Web,Sport Live,1,14,0.71,1.99,2637,0.6,High,0.14,6150,
2026-01-01 14:00:00,Vodacom,Senegal,Family Entertainment,Web,Movie C,1,71,6.31,14.99,4795,2.99,High,0.26,7520,BUFFERING_ERROR
2026-01-01 14:01:00,Airtel,Benin,Family Entertainment,Web,Documentary D,1,27,2.55,4.99,197,0.27,High,0.07,4105,
2026-01-01 14:02:00,Moov,Morocco,Family Entertainment,Mobile,Documentary D,1,53,8.75,14.99,3495,0.54,Medium,0.24,4362,
2026-01-01 14:03:00,Vodacom,Benin,Premium Sports Bundle,STB,Documentary D,1,48,1.05,1.99,2932,1.63,Low,0.25,8221,AUTH_ERROR
2026-01-01 14:04:00,Orange,Senegal,Family Entertainment,Smart TV,Series A,1,83,0.9,1.99,3927,2.25,High,0.2,5913,BUFFERING_ERROR
2026-01-01 14:05:00,Airtel,Rwanda,OTT Daily Pass,Web,Sport Live,1,55,4.84,14.99,3328,1.24,Low,0.09,7788,AUTH_ERROR
2026-01-01 14:06:00,Airtel,Ivory Coast,Zero-Rating Bundle,Smart TV,Movie C,1,1,1.38,1.99,328,0.72,High,0.02,3942,
2026-01-01 14:07:00,Airtel,Senegal,Premium Sports Bundle,STB,Sport Live,1,95,5.45,9.99,1240,2.63,Medium,0.38,6394,
2026-01-01 14:08:00,Airtel,Ivory Coast,OTT Daily Pass,Smart TV,Kids Show,1,111,1.1,1.99,4684,0.32,Low,0.1,7592,AUTH_ERROR
2026-01-01 14:09:00,Airtel,Rwanda,Premium Sports Bundle,STB,Documentary D,1,59,4.99,14.99,4892,3.25,Low,0.14,960,
2026-01-01 14:10:00,Moov,Senegal,Family Entertainment,STB,Documentary D,1,65,1.24,1.99,3918,2.76,High,0.31,2160,LOW_BITRATE
2026-01-01 14:11:00,Airtel,Morocco,Premium Sports Bundle,STB,Sport Live,1,20,0.77,1.99,3869,2.95,Low,0.29,7080,AUTH_ERROR
2026-01-01 14:12:00,Airtel,Ivory Coast,Premium Sports Bundle,STB,Kids Show,1,50,6.08,9.99,2333,1.45,Low,0.39,7999,AUTH_ERROR
2026-01-01 14:13:00,Airtel,Senegal,OTT Daily Pass,Mobile,Movie C,1,65,1.13,1.99,4204,2.73,Low,0.17,1695,AUTH_ERROR
2026-01-01 14:14:00,Orange,Morocco,Premium Sports Bundle,Mobile,Movie C,1,90,5.33,9.99,2290,1.17,Low,0.26,6818,AUTH_ERROR
2026-01-01 14:15:00,Moov,Ivory Coast,OTT Weekly Pass,Smart TV,Kids Show,1,87,4.12,9.99,2016,3.41,Low,0.31,7597,AUTH_ERROR
2026-01-01 14:16:00,Orange,Senegal,Zero-Rating Bundle,Web,Series A,1,45,8.19,14.99,4970,0.19,Medium,0.37,8638,BUFFERING_ERROR
2026-01-01 14:17:00,Airtel,Ivory Coast,Zero-Rating Bundle,Web,Kids Show,1,23,7.63,14.99,3050,0.49,Medium,0.14,8751,BUFFERING_ERROR
2026-01-01 14:18:00,Vodacom,Ivory Coast,OTT Weekly Pass,Mobile,Movie C,1,19,5.65,14.99,3957,2.74,Low,0.27,731,LOW_BITRATE
2026-01-01 14:19:00,Airtel,Ivory Coast,OTT Weekly Pass,STB,Sport Live,1,68,1.2,1.99,2245,1.45,Low,0.22,6371,
2026-01-01 14:20:00,MTN,Ivory Coast,Family Entertainment,Mobile,Movie C,1,92,0.95,1.99,665,0.5,High,0.28,5727,LOW_BITRATE
2026-01-01 14:21:00,Airtel,Senegal,Family Entertainment,Smart TV,Series A,1,120,5.97,9.99,2518,3.45,High,0.35,528,BUFFERING_ERROR
2026-01-01 14:22:00,MTN,Senegal,Family Entertainment,STB,Documentary D,1,65,9.17,14.99,3482,2.49,Medium,0.22,3350,
2026-01-01 14:23:00,Orange,Ivory Coast,OTT Daily Pass,Web,Sport Live,1,26,3.11,4.99,3125,2.45,Medium,0.41,2913,
2026-01-01 14:24:00,MTN,Senegal,Zero-Rating Bundle,Web,Kids Show,1,107,6.7,9.99,3909,0.24,Medium,0.38,1394,BUFFERING_ERROR
2026-01-01 14:25:00,MTN,Morocco,Zero-Rating Bundle,Mobile,Kids Show,1,66,5.04,14.99,1423,1.42,Low,0.16,3267,BUFFERING_ERROR
2026-01-01 14:26:00,MTN,Cameroon,OTT Daily Pass,Mobile,Movie C,1,26,8.82,14.99,3851,3.33,High,0.23,5020,
2026-01-01 14:27:00,Airtel,Ivory Coast,Family Entertainment,Mobile,Kids Show,1,115,6.93,9.99,523,3.03,High,0.23,3016,AUTH_ERROR
2026-01-01 14:28:00,Moov,Senegal,Premium Sports Bundle,Smart TV,Documentary D,1,16,5.57,9.99,3938,1.1,High,0.07,8923,AUTH_ERROR
2026-01-01 14:29:00,Vodacom,Rwanda,Zero-Rating Bundle,Mobile,Movie C,1,9,3.41,4.99,440,2.76,Medium,0.2,7784,
2026-01-01 14:30:00,MTN,Benin,Zero-Rating Bundle,Smart TV,Series A,1,68,3.05,4.99,2264,3.07,Medium,0.43,6063,LOW_BITRATE
2026-01-01 14:31:00,MTN,Morocco,OTT Weekly Pass,Mobile,Series A,1,84,6.08,14.99,2711,1.39,Medium,0.34,1905,BUFFERING_ERROR
2026-01-01 14:32:00,Moov,Senegal,Premium Sports Bundle,Web,Kids Show,1,62,4.4,9.99,4366,3.13,High,0.43,6646,
2026-01-01 14:33:00,Orange,Morocco,OTT Daily Pass,STB,Series A,1,14,2.88,4.99,4986,0.45,High,0.27,737,
2026-01-01 14:34:00,Airtel,Senegal,OTT Weekly Pass,Smart TV,Series A,1,76,1.15,1.99,1178,2.48,High,0.2,2420,
2026-01-01 14:35:00,Orange,Rwanda,Family Entertainment,Mobile,Sport Live,1,65,6.81,14.99,193,1.52,High,0.32,3190,BUFFERING_ERROR
2026-01-01 14:36:00,MTN,Morocco,Family Entertainment,Web,Movie C,1,76,1.0,1.99,1451,3.02,Medium,0.05,1157,AUTH_ERROR
2026-01-01 14:37:00,Moov,Senegal,Premium Sports Bundle,Smart TV,Documentary D,1,110,10.4,14.99,151,1.19,Low,0.01,7261,
2026-01-01 14:38:00,Vodacom,Cameroon,Premium Sports Bundle,Mobile,Movie C,1,46,9.57,14.99,4960,0.48,Medium,0.28,6980,
2026-01-01 14:39:00,MTN,Cameroon,OTT Weekly Pass,Web,Sport Live,1,70,2.24,4.99,1309,2.65,Low,0.44,5986,
2026-01-01 14:40:00,Moov,Ivory Coast,Family Entertainment,Mobile,Documentary D,1,47,3.49,9.99,1893,3.08,High,0.31,7312,BUFFERING_ERROR
2026-01-01 14:41:00,Moov,Ivory Coast,Premium Sports Bundle,Mobile,Sport Live,1,25,1.35,1.99,4734,1.65,High,0.26,1772,
2026-01-01 14:42:00,Vodacom,Benin,OTT Weekly Pass,Web,Kids Show,1,45,7.01,14.99,4128,0.24,Medium,0.36,5470,
2026-01-01 14:43:00,Moov,Senegal,Family Entertainment,Smart TV,Movie C,1,72,1.68,4.99,745,1.55,High,0.14,8221,AUTH_ERROR
2026-01-01 14:44:00,Vodacom,Benin,OTT Daily Pass,Mobile,Series A,1,103,2.41,4.99,591,2.97,High,0.12,3597,AUTH_ERROR
2026-01-01 14:45:00,Vodacom,Benin,Family Entertainment,Mobile,Kids Show,1,34,5.25,9.99,1543,1.98,High,0.35,3116,
2026-01-01 14:46:00,Airtel,Senegal,OTT Daily Pass,STB,Kids Show,1,38,8.55,14.99,3269,3.36,Low,0.28,8909,
2026-01-01 14:47:00,MTN,Cameroon,Premium Sports Bundle,Smart TV,Kids Show,1,110,3.5,9.99,2228,1.85,Medium,0.37,7001,
2026-01-01 14:48:00,Orange,Rwanda,Premium Sports Bundle,Mobile,Movie C,1,12,0.74,1.99,4328,2.67,Low,0.43,3329,BUFFERING_ERROR
2026-01-01 14:49:00,Vodacom,Cameroon,OTT Daily Pass,STB,Series A,1,98,3.47,4.99,2690,2.28,High,0.03,3199,BUFFERING_ERROR
2026-01-01 14:50:00,Moov,Morocco,OTT Daily Pass,Smart TV,Documentary D,1,95,5.69,14.99,1004,1.03,Medium,0.37,4347,AUTH_ERROR
2026-01-01 14:51:00,Orange,Benin,Family Entertainment,Mobile,Kids Show,1,80,0.78,1.99,497,0.68,Medium,0.1,8239,AUTH_ERROR
2026-01-01 14:52:00,Orange,Senegal,OTT Weekly Pass,Smart TV,Series A,1,37,2.42,4.99,1408,2.08,Low,0.32,6521,
2026-01-01 14:53:00,Vodacom,Rwanda,OTT Daily Pass,STB,Sport Live,1,4,1.23,1.99,3233,1.24,Low,0.02,2962,AUTH_ERROR
2026-01-01 14:54:00,Moov,Rwanda,Zero-Rating Bundle,Smart TV,Movie C,1,38,1.31,1.99,1457,0.87,Medium,0.21,7402,
2026-01-01 14:55:00,Airtel,Morocco,Premium Sports Bundle,Mobile,Sport Live,1,57,2.01,4.99,4934,1.92,Low,0.03,8068,
2026-01-01 14:56:00,Vodacom,Rwanda,Family Entertainment,Mobile,Documentary D,1,54,0.77,1.99,4038,0.18,High,0.03,3271,AUTH_ERROR
2026-01-01 14:57:00,MTN,Senegal,OTT Weekly Pass,Mobile,Movie C,1,89,0.77,1.99,4721,3.16,Low,0.27,6073,
2026-01-01 14:58:00,MTN,Cameroon,OTT Weekly Pass,Web,Movie C,1,40,5.94,9.99,3445,1.25,Low,0.33,2667,
2026-01-01 14:59:00,Airtel,Benin,Zero-Rating Bundle,Smart TV,Documentary D,1,89,1.27,1.99,461,2.76,Low,0.38,966,
2026-01-01 15:00:00,Orange,Ivory Coast,Family Entertainment,STB,Movie C,1,29,1.91,4.99,2819,0.21,Medium,0.17,2180,
2026-01-01 15:01:00,MTN,Rwanda,Family Entertainment,Smart TV,Sport Live,1,11,2.51,4.99,1773,3.36,Low,0.16,801,AUTH_ERROR
2026-01-01 15:02:00,MTN,Ivory Coast,OTT Daily Pass,Mobile,Kids Show,1,108,0.64,1.99,73,3.05,Medium,0.33,5849,LOW_BITRATE
2026-01-01 15:03:00,MTN,Rwanda,OTT Daily Pass,Smart TV,Series A,1,7,1.19,1.99,3074,1.69,Low,0.35,4459,LOW_BITRATE
2026-01-01 15:04:00,MTN,Rwanda,Premium Sports Bundle,Smart TV,Sport Live,1,30,0.95,1.99,514,1.49,Medium,0.06,8070,
2026-01-01 15:05:00,Airtel,Ivory Coast,Premium Sports Bundle,Mobile,Sport Live,1,100,1.18,1.99,4166,3.36,High,0.39,7028,LOW_BITRATE
2026-01-01 15:06:00,Vodacom,Senegal,Family Entertainment,Web,Movie C,1,37,5.22,9.99,821,0.12,High,0.41,7535,BUFFERING_ERROR
2026-01-01 15:07:00,Moov,Benin,Zero-Rating Bundle,Smart TV,Series A,1,34,5.8,9.99,1253,0.54,Low,0.19,2586,BUFFERING_ERROR
2026-01-01 15:08:00,Vodacom,Cameroon,OTT Daily Pass,Mobile,Documentary D,1,102,10.24,14.99,4204,2.95,High,0.22,7365,LOW_BITRATE
2026-01-01 15:09:00,Vodacom,Cameroon,Family Entertainment,STB,Documentary D,1,13,6.43,14.99,2829,0.18,Low,0.32,5595,
2026-01-01 15:10:00,Vodacom,Benin,Premium Sports Bundle,Mobile,Documentary D,1,109,2.54,4.99,3440,0.53,Low,0.14,3209,
2026-01-01 15:11:00,Orange,Morocco,OTT Daily Pass,Web,Movie C,1,26,6.72,14.99,1384,2.38,High,0.37,8052,LOW_BITRATE
2026-01-01 15:12:00,Airtel,Ivory Coast,Family Entertainment,Mobile,Sport Live,1,99,7.24,14.99,1047,1.63,Low,0.03,6797,BUFFERING_ERROR
2026-01-01 15:13:00,Vodacom,Ivory Coast,Zero-Rating Bundle,STB,Kids Show,1,20,3.01,9.99,4554,2.08,High,0.19,5148,
2026-01-01 15:14:00,Airtel,Senegal,Family Entertainment,Web,Kids Show,1,84,4.56,14.99,3460,1.88,Low,0.21,7198,
2026-01-01 15:15:00,Orange,Cameroon,Family Entertainment,Web,Sport Live,1,48,0.78,1.99,3850,0.66,High,0.1,7564,BUFFERING_ERROR
2026-01-01 15:16:00,Orange,Cameroon,OTT Daily Pass,Smart TV,Documentary D,1,89,8.24,14.99,2141,1.93,Low,0.35,3755,
2026-01-01 15:17:00,Moov,Benin,OTT Weekly Pass,Mobile,Documentary D,1,60,0.78,1.99,531,0.91,High,0.39,8177,
2026-01-01 15:18:00,Airtel,Rwanda,Zero-Rating Bundle,Web,Movie C,1,120,9.47,14.99,2807,1.81,Low,0.17,6226,
2026-01-01 15:19:00,MTN,Cameroon,OTT Weekly Pass,Smart TV,Documentary D,1,25,3.35,9.99,3440,1.37,High,0.35,7135,LOW_BITRATE
2026-01-01 15:20:00,Airtel,Senegal,Family Entertainment,Mobile,Series A,1,61,9.81,14.99,1319,0.63,Medium,0.25,6142,
2026-01-01 15:21:00,Orange,Rwanda,Family Entertainment,Smart TV,Kids Show,1,34,4.58,9.99,205,0.96,Medium,0.34,8112,LOW_BITRATE
2026-01-01 15:22:00,Airtel,Cameroon,Premium Sports Bundle,Smart TV,Documentary D,1,14,5.04,14.99,3365,1.74,Medium,0.1,8110,BUFFERING_ERROR
2026-01-01 15:23:00,Vodacom,Cameroon,Family Entertainment,Mobile,Sport Live,1,14,1.36,1.99,1641,1.11,High,0.37,6495,
2026-01-01 15:24:00,Moov,Rwanda,Zero-Rating Bundle,Web,Sport Live,1,63,9.6,14.99,1614,2.24,Medium,0.1,3685,
2026-01-01 15:25:00,Moov,Ivory Coast,Zero-Rating Bundle,Smart TV,Series A,1,83,2.32,4.99,2306,2.57,Low,0.44,8711,LOW_BITRATE
2026-01-01 15:26:00,Vodacom,Senegal,OTT Daily Pass,Mobile,Movie C,1,11,6.38,9.99,2498,3.24,Medium,0.35,2638,
2026-01-01 15:27:00,Airtel,Cameroon,OTT Daily Pass,STB,Sport Live,1,18,5.33,9.99,304,0.2,Low,0.21,8903,
2026-01-01 15:28:00,MTN,Cameroon,Family Entertainment,STB,Sport Live,1,74,0.75,1.99,1929,0.41,Medium,0.16,8631,LOW_BITRATE
2026-01-01 15:29:00,Orange,Ivory Coast,Zero-Rating Bundle,Smart TV,Sport Live,1,51,9.0,14.99,3690,3.47,Medium,0.41,2449,BUFFERING_ERROR
2026-01-01 15:30:00,Orange,Senegal,OTT Daily Pass,Smart TV,Documentary D,1,71,3.22,9.99,3606,1.91,High,0.2,4255,LOW_BITRATE
2026-01-01 15:31:00,Orange,Rwanda,Family Entertainment,STB,Documentary D,1,89,4.56,9.99,3071,0.97,Low,0.17,6313,AUTH_ERROR
2026-01-01 15:32:00,Vodacom,Cameroon,Premium Sports Bundle,Smart TV,Documentary D,1,66,4.37,9.99,4391,0.69,High,0.22,1166,
2026-01-01 15:33:00,MTN,Morocco,OTT Daily Pass,Web,Documentary D,1,85,4.42,9.99,2038,1.04,Medium,0.25,6455,
2026-01-01 15:34:00,Moov,Rwanda,Premium Sports Bundle,Smart TV,Movie C,1,120,8.04,14.99,3473,0.58,High,0.08,1924,BUFFERING_ERROR
2026-01-01 15:35:00,Airtel,Ivory Coast,OTT Weekly Pass,Smart TV,Sport Live,1,101,1.6,4.99,1782,0.77,Low,0.07,4414,
2026-01-01 15:36:00,Moov,Ivory Coast,Family Entertainment,Smart TV,Movie C,1,70,4.85,9.99,3892,0.52,Low,0.08,5293,
2026-01-01 15:37:00,Vodacom,Senegal,OTT Daily Pass,Mobile,Series A,1,45,10.31,14.99,2254,2.3,Medium,0.06,780,
2026-01-01 15:38:00,MTN,Senegal,Family Entertainment,Smart TV,Movie C,1,72,10.04,14.99,4654,3.49,High,0.43,5101,
2026-01-01 15:39:00,Airtel,Morocco,OTT Daily Pass,STB,Documentary D,1,94,5.59,14.99,4601,2.89,Low,0.29,2567,BUFFERING_ERROR
2026-01-01 15:40:00,Airtel,Cameroon,OTT Weekly Pass,Web,Movie C,1,70,1.53,4.99,434,2.79,Low,0.07,5173,
2026-01-01 15:41:00,Orange,Cameroon,OTT Weekly Pass,Mobile,Series A,1,7,1.26,1.99,2528,1.53,High,0.3,8911,LOW_BITRATE
2026-01-01 15:42:00,Moov,Cameroon,OTT Daily Pass,STB,Documentary D,1,25,8.8,14.99,532,2.15,High,0.04,3132,BUFFERING_ERROR
2026-01-01 15:43:00,MTN,Benin,Family Entertainment,Web,Documentary D,1,7,1.31,1.99,1062,2.52,High,0.35,7627,
2026-01-01 15:44:00,Airtel,Rwanda,OTT Weekly Pass,STB,Sport Live,1,4,0.78,1.99,398,1.74,Low,0.17,3250,
2026-01-01 15:45:00,Moov,Cameroon,Family Entertainment,Web,Kids Show,1,16,6.97,14.99,184,1.3,High,0.38,5480,BUFFERING_ERROR
2026-01-01 15:46:00,Airtel,Cameroon,Premium Sports Bundle,STB,Documentary D,1,17,4.29,9.99,3813,0.27,High,0.22,4682,
2026-01-01 15:47:00,Airtel,Senegal,OTT Weekly Pass,Web,Series A,1,42,0.86,1.99,243,1.14,High,0.23,8827,
2026-01-01 15:48:00,Vodacom,Morocco,Zero-Rating Bundle,STB,Sport Live,1,34,3.27,4.99,532,0.26,Medium,0.2,5238,LOW_BITRATE
2026-01-01 15:49:00,Airtel,Ivory Coast,Premium Sports Bundle,Smart TV,Movie C,1,15,1.16,1.99,4398,0.74,High,0.24,7436,AUTH_ERROR
2026-01-01 15:50:00,Orange,Ivory Coast,OTT Daily Pass,Smart TV,Movie C,1,12,3.2,4.99,1346,0.98,High,0.4,8934,AUTH_ERROR
2026-01-01 15:51:00,Orange,Ivory Coast,Premium Sports Bundle,Smart TV,Series A,1,64,4.07,9.99,153,3.3,Medium,0.27,7564,AUTH_ERROR
2026-01-01 15:52:00,Airtel,Rwanda,OTT Daily Pass,Web,Kids Show,1,114,3.96,9.99,652,1.15,Low,0.15,8192,LOW_BITRATE
2026-01-01 15:53:00,MTN,Cameroon,OTT Daily Pass,Web,Sport Live,1,57,3.32,4.99,3531,0.4,Medium,0.1,2037,AUTH_ERROR
2026-01-01 15:54:00,Moov,Ivory Coast,Zero-Rating Bundle,Web,Movie C,1,55,0.93,1.99,2844,1.31,High,0.07,964,
2026-01-01 15:55:00,Moov,Senegal,Premium Sports Bundle,Mobile,Movie C,1,46,2.5,4.99,2041,0.13,Medium,0.14,3121,LOW_BITRATE
2026-01-01 15:56:00,Airtel,Senegal,Premium Sports Bundle,Smart TV,Documentary D,1,104,5.38,9.99,4503,0.39,Medium,0.36,6134,BUFFERING_ERROR
2026-01-01 15:57:00,Orange,Senegal,Zero-Rating Bundle,STB,Documentary D,1,99,2.92,4.99,3751,0.93,Medium,0.34,4369,
2026-01-01 15:58:00,Vodacom,Cameroon,Family Entertainment,STB,Movie C,1,89,5.07,9.99,3780,0.7,High,0.24,1209,BUFFERING_ERROR
2026-01-01 15:59:00,Vodacom,Cameroon,Family Entertainment,Smart TV,Series A,1,56,6.32,14.99,2180,0.58,Medium,0.19,5668,BUFFERING_ERROR
2026-01-01 16:00:00,Moov,Cameroon,Family Entertainment,Smart TV,Series A,1,102,6.96,9.99,1133,2.74,Low,0.06,2516,
2026-01-01 16:01:00,Vodacom,Morocco,Premium Sports Bundle,Web,Kids Show,1,85,3.2,4.99,3731,2.52,Low,0.34,5842,BUFFERING_ERROR
2026-01-01 16:02:00,Vodacom,Senegal,Zero-Rating Bundle,Mobile,Kids Show,1,117,0.65,1.99,2728,0.42,High,0.21,3359,
2026-01-01 16:03:00,Moov,Ivory Coast,Premium Sports Bundle,STB,Sport Live,1,6,8.36,14.99,3961,3.06,Medium,0.26,7081,BUFFERING_ERROR
2026-01-01 16:04:00,Airtel,Cameroon,OTT Weekly Pass,Web,Kids Show,1,17,7.16,14.99,3910,0.24,Medium,0.34,3462,AUTH_ERROR
2026-01-01 16:05:00,Airtel,Morocco,Premium Sports Bundle,STB,Movie C,1,22,1.55,4.99,1693,0.13,High,0.05,2227,LOW_BITRATE
2026-01-01 16:06:00,Moov,Benin,OTT Weekly Pass,Smart TV,Sport Live,1,17,5.02,14.99,4565,1.39,Medium,0.29,1876,
2026-01-01 16:07:00,Vodacom,Rwanda,Family Entertainment,Mobile,Movie C,1,73,0.76,1.99,3209,1.4,Low,0.17,6677,LOW_BITRATE
2026-01-01 16:08:00,Vodacom,Cameroon,Family Entertainment,Web,Sport Live,1,82,3.4,9.99,2247,2.37,Medium,0.18,7810,LOW_BITRATE
2026-01-01 16:09:00,Moov,Rwanda,OTT Daily Pass,Web,Series A,1,95,5.24,14.99,3485,1.18,High,0.3,8634,
2026-01-01 16:10:00,Moov,Rwanda,Family Entertainment,STB,Documentary D,1,40,0.63,1.99,4874,2.02,Medium,0.12,2724,
2026-01-01 16:11:00,Airtel,Rwanda,OTT Weekly Pass,Mobile,Movie C,1,4,2.2,4.99,4501,3.48,Low,0.17,1963,BUFFERING_ERROR
2026-01-01 16:12:00,Orange,Rwanda,Premium Sports Bundle,Mobile,Kids Show,1,79,3.23,4.99,1159,0.14,Medium,0.16,7548,LOW_BITRATE
2026-01-01 16:13:00,Moov,Ivory Coast,Premium Sports Bundle,Smart TV,Sport Live,1,119,7.65,14.99,3099,2.7,Low,0.25,1187,
2026-01-01 16:14:00,Moov,Ivory Coast,Family Entertainment,STB,Sport Live,1,44,4.9,9.99,2754,1.42,Medium,0.36,2774,
2026-01-01 16:15:00,Orange,Cameroon,Premium Sports Bundle,Smart TV,Kids Show,1,34,3.19,4.99,2697,0.51,High,0.21,7540,AUTH_ERROR
2026-01-01 16:16:00,Vodacom,Benin,Premium Sports Bundle,Web,Documentary D,1,12,3.06,4.99,2789,2.27,Low,0.25,3829,BUFFERING_ERROR
2026-01-01 16:17:00,Moov,Senegal,OTT Daily Pass,Web,Kids Show,1,72,2.62,4.99,3122,0.78,High,0.36,6323,
2026-01-01 16:18:00,Orange,Cameroon,Family Entertainment,Smart TV,Documentary D,1,89,1.53,4.99,4534,2.53,Low,0.31,6314,BUFFERING_ERROR
2026-01-01 16:19:00,MTN,Benin,OTT Weekly Pass,Smart TV,Documentary D,1,6,3.25,4.99,1353,2.31,Low,0.14,6359,
2026-01-01 16:20:00,Orange,Morocco,OTT Daily Pass,Mobile,Kids Show,1,39,0.73,1.99,3219,2.62,Medium,0.4,3156,
2026-01-01 16:21:00,Orange,Cameroon,Zero-Rating Bundle,Smart TV,Sport Live,1,48,5.73,9.99,1256,0.68,High,0.36,4353,BUFFERING_ERROR
2026-01-01 16:22:00,MTN,Cameroon,Premium Sports Bundle,STB,Sport Live,1,97,2.78,4.99,370,1.6,High,0.26,6820,BUFFERING_ERROR
2026-01-01 16:23:00,Airtel,Benin,Family Entertainment,STB,Movie C,1,19,3.83,9.99,648,0.91,High,0.43,5498,
2026-01-01 16:24:00,Airtel,Ivory Coast,OTT Weekly Pass,Web,Sport Live,1,100,0.96,1.99,1885,1.29,High,0.44,2019,
2026-01-01 16:25:00,Orange,Benin,OTT Daily Pass,Smart TV,Documentary D,1,72,3.21,4.99,3702,3.33,High,0.17,5701,BUFFERING_ERROR
2026-01-01 16:26:00,Orange,Rwanda,Zero-Rating Bundle,Mobile,Kids Show,1,33,4.4,9.99,1655,1.04,Medium,0.01,855,LOW_BITRATE
2026-01-01 16:27:00,MTN,Rwanda,Zero-Rating Bundle,Smart TV,Kids Show,1,31,9.62,14.99,2934,2.33,Low,0.42,1852,
2026-01-01 16:28:00,MTN,Ivory Coast,OTT Daily Pass,Smart TV,Sport Live,1,27,9.65,14.99,507,3.13,Low,0.44,1691,
2026-01-01 16:29:00,Orange,Benin,Family Entertainment,Mobile,Kids Show,1,60,5.82,9.99,3882,3.26,Medium,0.28,6630,
2026-01-01 16:30:00,Orange,Cameroon,Zero-Rating Bundle,Web,Movie C,1,37,2.56,4.99,3448,1.01,Low,0.45,8247,
2026-01-01 16:31:00,MTN,Senegal,OTT Daily Pass,Mobile,Documentary D,1,81,6.45,14.99,2915,3.18,Medium,0.27,2633,AUTH_ERROR
2026-01-01 16:32:00,Moov,Cameroon,OTT Daily Pass,Mobile,Sport Live,1,103,5.09,14.99,793,3.36,Medium,0.41,4847,
2026-01-01 16:33:00,MTN,Morocco,OTT Daily Pass,Smart TV,Series A,1,74,9.12,14.99,4366,1.3,Low,0.13,501,BUFFERING_ERROR
2026-01-01 16:34:00,Moov,Cameroon,Family Entertainment,STB,Movie C,1,32,2.42,4.99,4338,0.84,Low,0.25,3463,LOW_BITRATE
2026-01-01 16:35:00,Airtel,Rwanda,Premium Sports Bundle,STB,Kids Show,1,108,5.62,9.99,3868,1.7,High,0.39,2437,BUFFERING_ERROR
2026-01-01 16:36:00,Orange,Cameroon,Zero-Rating Bundle,Web,Sport Live,1,119,2.95,4.99,3488,1.42,Low,0.05,4888,AUTH_ERROR
2026-01-01 16:37:00,Orange,Senegal,Family Entertainment,Web,Sport Live,1,55,0.71,1.99,1730,0.29,High,0.05,6861,
