timestamp,region,user_id,device,latency,bitrate,status,cdn,video_id
2026-04-29T09:09:56,FR,user_32996,android,242,4709,500,cloudflare,vid_42
2026-04-29T09:09:57,FR,user_32997,web,214,907,500,akamai,vid_35
2026-04-29T09:09:58,MA,user_32998,ios,229,4447,200,akamai,vid_39
2026-04-29T09:09:59,EG,user_32999,ios,203,5114,200,cloudflare,vid_33
2026-04-29T09:10:00,EG,user_33000,ios,1005,3736,200,cloudfront,vid_25
2026-04-29T09:10:01,AE,user_33001,android,891,1990,200,cloudflare,vid_22
2026-04-29T09:10:02,FR,user_33002,android,511,4859,500,akamai,vid_16
2026-04-29T09:10:03,AE,user_33003,web,175,594,200,akamai,vid_1
2026-04-29T09:10:04,FR,user_33004,smart_tv,217,2535,200,cloudfront,vid_43
2026-04-29T09:10:05,EG,user_33005,smart_tv,592,3235,200,akamai,vid_37
2026-04-29T09:10:06,MA,user_33006,smart_tv,697,3205,200,cloudflare,vid_35
2026-04-29T09:10:07,FR,user_33007,smart_tv,154,3119,200,cloudflare,vid_28
2026-04-29T09:10:08,MA,user_33008,android,187,738,200,akamai,vid_14
2026-04-29T09:10:09,MA,user_33009,smart_tv,637,4642,200,cloudflare,vid_21
2026-04-29T09:10:10,AE,user_33010,android,146,3232,200,akamai,vid_30
2026-04-29T09:10:11,MA,user_33011,ios,709,1181,200,cloudflare,vid_22
2026-04-29T09:10:12,EG,user_33012,ios,116,3043,200,cloudfront,vid_11
2026-04-29T09:10:13,FR,user_33013,android,752,679,200,cloudflare,vid_46
2026-04-29T09:10:14,AE,user_33014,web,243,3375,200,cloudflare,vid_41
2026-04-29T09:10:15,AE,user_33015,ios,467,3179,200,cloudfront,vid_31
2026-04-29T09:10:16,MA,user_33016,ios,625,2083,200,cloudfront,vid_5
2026-04-29T09:10:17,AE,user_33017,smart_tv,217,3617,200,cloudfront,vid_22
2026-04-29T09:10:18,AE,user_33018,ios,259,3246,200,cloudfront,vid_44
2026-04-29T09:10:19,MA,user_33019,web,177,987,200,cloudfront,vid_35
2026-04-29T09:10:20,FR,user_33020,web,137,944,500,cloudflare,vid_46
2026-04-29T09:10:21,AE,user_33021,ios,764,1577,200,akamai,vid_4
2026-04-29T09:10:22,FR,user_33022,android,267,2716,200,cloudflare,vid_13
2026-04-29T09:10:23,MA,user_33023,web,306,4872,500,cloudfront,vid_3
2026-04-29T09:10:24,AE,user_33024,android,859,4100,200,cloudflare,vid_24
2026-04-29T09:10:25,FR,user_33025,ios,918,3542,200,akamai,vid_19
2026-04-29T09:10:26,FR,user_33026,smart_tv,216,3624,200,cloudflare,vid_20
2026-04-29T09:10:27,FR,user_33027,smart_tv,206,3102,200,cloudflare,vid_20
2026-04-29T09:10:28,EG,user_33028,smart_tv,949,2132,500,akamai,vid_17
2026-04-29T09:10:29,AE,user_33029,web,227,2622,500,cloudfront,vid_47
2026-04-29T09:10:30,MA,user_33030,ios,849,4154,500,cloudflare,vid_27
2026-04-29T09:10:31,EG,user_33031,ios,1121,3458,500,cloudflare,vid_2
2026-04-29T09:10:32,AE,user_33032,ios,161,4770,200,cloudflare,vid_20
2026-04-29T09:10:33,EG,user_33033,web,128,4584,200,cloudfront,vid_12
2026-04-29T09:10:34,FR,user_33034,smart_tv,698,881,200,cloudflare,vid_12
2026-04-29T09:10:35,AE,user_33035,ios,176,4812,200,cloudflare,vid_21
2026-04-29T09:10:36,MA,user_33036,ios,167,2958,500,cloudflare,vid_1
2026-04-29T09:10:37,FR,user_33037,ios,237,2756,200,cloudflare,vid_41
2026-04-29T09:10:38,AE,user_33038,ios,861,2712,200,akamai,vid_12
2026-04-29T09:10:39,AE,user_33039,ios,140,2236,500,akamai,vid_42
2026-04-29T09:10:40,MA,user_33040,web,685,3892,500,cloudflare,vid_26
2026-04-29T09:10:41,FR,user_33041,ios,275,2815,200,akamai,vid_38
2026-04-29T09:10:42,FR,user_33042,smart_tv,928,3411,500,cloudfront,vid_7
2026-04-29T09:10:43,FR,user_33043,web,227,907,500,cloudflare,vid_26
2026-04-29T09:10:44,EG,user_33044,ios,769,3219,200,cloudflare,vid_11
2026-04-29T09:10:45,FR,user_33045,web,852,4647,200,cloudfront,vid_26
2026-04-29T09:10:46,FR,user_33046,smart_tv,118,3261,200,cloudfront,vid_25
2026-04-29T09:10:47,MA,user_33047,web,192,3636,200,cloudflare,vid_44
2026-04-29T09:10:48,AE,user_33048,ios,204,3480,500,cloudfront,vid_15
2026-04-29T09:10:49,MA,user_33049,android,127,3022,500,akamai,vid_19
2026-04-29T09:10:50,MA,user_33050,android,120,2024,200,akamai,vid_7
2026-04-29T09:10:51,FR,user_33051,ios,177,3970,200,akamai,vid_14
2026-04-29T09:10:52,AE,user_33052,android,1073,2989,200,cloudflare,vid_39
2026-04-29T09:10:53,EG,user_33053,smart_tv,487,632,200,cloudflare,vid_14
2026-04-29T09:10:54,AE,user_33054,android,188,3131,200,cloudflare,vid_40
2026-04-29T09:10:55,MA,user_33055,smart_tv,214,4333,200,cloudfront,vid_42
2026-04-29T09:10:56,MA,user_33056,ios,191,4725,200,cloudfront,vid_4
2026-04-29T09:10:57,EG,user_33057,android,818,533,200,akamai,vid_29
2026-04-29T09:10:58,EG,user_33058,ios,231,2711,200,akamai,vid_30
2026-04-29T09:10:59,AE,user_33059,ios,121,1012,500,akamai,vid_23
2026-04-29T09:11:00,MA,user_33060,smart_tv,192,648,500,cloudflare,vid_43
2026-04-29T09:11:01,MA,user_33061,smart_tv,88,3361,200,akamai,vid_33
2026-04-29T09:11:02,MA,user_33062,android,662,2436,500,cloudflare,vid_24
2026-04-29T09:11:03,EG,user_33063,ios,674,3337,500,akamai,vid_2
2026-04-29T09:11:04,EG,user_33064,web,178,4396,200,akamai,vid_34
2026-04-29T09:11:05,AE,user_33065,android,210,4252,500,cloudflare,vid_41
2026-04-29T09:11:06,AE,user_33066,ios,256,3012,200,cloudflare,vid_13
2026-04-29T09:11:07,FR,user_33067,smart_tv,252,3420,200,cloudfront,vid_36
2026-04-29T09:11:08,FR,user_33068,web,220,852,200,akamai,vid_31
2026-04-29T09:11:09,EG,user_33069,web,163,1585,200,cloudflare,vid_21
2026-04-29T09:11:10,MA,user_33070,ios,161,2578,200,akamai,vid_8
2026-04-29T09:11:11,FR,user_33071,smart_tv,233,2175,200,cloudfront,vid_9
2026-04-29T09:11:12,AE,user_33072,web,513,4541,200,cloudflare,vid_18
2026-04-29T09:11:13,EG,user_33073,ios,213,1198,200,akamai,vid_29
2026-04-29T09:11:14,AE,user_33074,ios,243,3824,500,akamai,vid_3
2026-04-29T09:11:15,EG,user_33075,web,261,2756,200,akamai,vid_48
2026-04-29T09:11:16,FR,user_33076,android,142,3695,200,akamai,vid_24
2026-04-29T09:11:17,AE,user_33077,ios,338,3328,500,cloudflare,vid_19
2026-04-29T09:11:18,AE,user_33078,smart_tv,252,3254,500,cloudfront,vid_47
2026-04-29T09:11:19,EG,user_33079,ios,207,3607,200,cloudflare,vid_15
2026-04-29T09:11:20,AE,user_33080,smart_tv,847,2463,500,cloudfront,vid_28
2026-04-29T09:11:21,EG,user_33081,web,160,2134,200,cloudflare,vid_22
2026-04-29T09:11:22,EG,user_33082,web,256,1218,500,akamai,vid_23
2026-04-29T09:11:23,FR,user_33083,web,766,2104,200,akamai,vid_38
2026-04-29T09:11:24,EG,user_33084,android,734,2001,200,akamai,vid_3
2026-04-29T09:11:25,AE,user_33085,android,241,2721,200,cloudflare,vid_1
2026-04-29T09:11:26,FR,user_33086,smart_tv,1090,3693,200,cloudflare,vid_45
2026-04-29T09:11:27,MA,user_33087,ios,301,3017,500,cloudfront,vid_14
2026-04-29T09:11:28,EG,user_33088,ios,933,827,200,akamai,vid_10
2026-04-29T09:11:29,AE,user_33089,android,1088,1583,500,cloudfront,vid_13
2026-04-29T09:11:30,MA,user_33090,ios,974,3072,500,cloudfront,vid_32
2026-04-29T09:11:31,AE,user_33091,android,186,3078,200,cloudfront,vid_39
2026-04-29T09:11:32,AE,user_33092,web,245,3333,500,akamai,vid_39
2026-04-29T09:11:33,FR,user_33093,smart_tv,208,4034,500,cloudflare,vid_39
2026-04-29T09:11:34,FR,user_33094,android,942,2515,200,akamai,vid_24
2026-04-29T09:11:35,FR,user_33095,smart_tv,822,1244,200,akamai,vid_24
2026-04-29T09:11:36,AE,user_33096,smart_tv,156,1150,500,akamai,vid_2
2026-04-29T09:11:37,EG,user_33097,smart_tv,235,4411,200,akamai,vid_19
2026-04-29T09:11:38,AE,user_33098,android,240,4838,500,cloudfront,vid_27
2026-04-29T09:11:39,FR,user_33099,smart_tv,908,3373,200,cloudflare,vid_33
2026-04-29T09:11:40,MA,user_33100,smart_tv,1190,2420,200,cloudflare,vid_44
2026-04-29T09:11:41,AE,user_33101,android,269,1140,200,cloudfront,vid_18
2026-04-29T09:11:42,FR,user_33102,web,658,1074,200,cloudfront,vid_12
2026-04-29T09:11:43,FR,user_33103,ios,693,3217,200,cloudflare,vid_11
2026-04-29T09:11:44,FR,user_33104,ios,849,2523,200,cloudfront,vid_43
2026-04-29T09:11:45,AE,user_33105,android,176,2876,200,akamai,vid_4
2026-04-29T09:11:46,FR,user_33106,smart_tv,998,589,500,cloudfront,vid_7
2026-04-29T09:11:47,AE,user_33107,smart_tv,605,949,500,cloudfront,vid_2
2026-04-29T09:11:48,MA,user_33108,smart_tv,179,4263,200,cloudflare,vid_34
2026-04-29T09:11:49,AE,user_33109,ios,641,4142,200,cloudfront,vid_35
2026-04-29T09:11:50,FR,user_33110,smart_tv,921,2519,500,akamai,vid_14
2026-04-29T09:11:51,MA,user_33111,android,198,3481,500,cloudfront,vid_34
2026-04-29T09:11:52,FR,user_33112,android,225,5090,200,cloudflare,vid_34
2026-04-29T09:11:53,EG,user_33113,ios,935,2622,200,cloudfront,vid_30
2026-04-29T09:11:54,FR,user_33114,smart_tv,816,2722,500,cloudfront,vid_20
2026-04-29T09:11:55,EG,user_33115,smart_tv,866,2839,200,akamai,vid_38
2026-04-29T09:11:56,FR,user_33116,smart_tv,176,4610,200,cloudfront,vid_10
2026-04-29T09:11:57,EG,user_33117,web,208,4840,200,akamai,vid_22
2026-04-29T09:11:58,AE,user_33118,smart_tv,777,3103,500,cloudflare,vid_28
2026-04-29T09:11:59,EG,user_33119,web,694,2837,200,cloudflare,vid_24
2026-04-29T09:12:00,EG,user_33120,smart_tv,983,2956,200,cloudflare,vid_35
2026-04-29T09:12:01,AE,user_33121,android,110,3383,500,cloudfront,vid_33
2026-04-29T09:12:02,EG,user_33122,web,236,2834,200,akamai,vid_40
2026-04-29T09:12:03,AE,user_33123,web,206,3856,200,cloudflare,vid_22
2026-04-29T09:12:04,AE,user_33124,smart_tv,222,4671,200,cloudfront,vid_37
2026-04-29T09:12:05,AE,user_33125,android,852,4389,200,cloudflare,vid_10
2026-04-29T09:12:06,EG,user_33126,web,214,3761,500,cloudflare,vid_31
2026-04-29T09:12:07,EG,user_33127,ios,514,2939,200,cloudfront,vid_22
2026-04-29T09:12:08,FR,user_33128,web,700,3789,200,akamai,vid_1
2026-04-29T09:12:09,EG,user_33129,web,562,3549,200,cloudflare,vid_37
2026-04-29T09:12:10,MA,user_33130,web,224,2556,200,cloudfront,vid_20
2026-04-29T09:12:11,AE,user_33131,web,268,4914,500,cloudfront,vid_2
2026-04-29T09:12:12,MA,user_33132,smart_tv,193,2872,200,cloudflare,vid_27
2026-04-29T09:12:13,MA,user_33133,ios,197,4425,500,cloudfront,vid_18
2026-04-29T09:12:14,AE,user_33134,smart_tv,106,726,500,cloudfront,vid_22
2026-04-29T09:12:15,MA,user_33135,ios,694,5214,200,akamai,vid_33
2026-04-29T09:12:16,FR,user_33136,ios,168,2707,200,akamai,vid_42
2026-04-29T09:12:17,AE,user_33137,web,216,871,200,cloudfront,vid_8
2026-04-29T09:12:18,AE,user_33138,web,613,2645,200,cloudflare,vid_25
2026-04-29T09:12:19,EG,user_33139,ios,224,3264,200,akamai,vid_12
2026-04-29T09:12:20,AE,user_33140,web,969,1046,500,akamai,vid_20
2026-04-29T09:12:21,EG,user_33141,web,268,3131,500,akamai,vid_33
2026-04-29T09:12:22,MA,user_33142,smart_tv,280,2920,200,cloudflare,vid_27
2026-04-29T09:12:23,FR,user_33143,ios,746,934,200,cloudfront,vid_47
2026-04-29T09:12:24,EG,user_33144,ios,127,1504,500,cloudfront,vid_7
2026-04-29T09:12:25,FR,user_33145,smart_tv,165,1137,200,cloudfront,vid_38
2026-04-29T09:12:26,FR,user_33146,android,828,2957,200,cloudflare,vid_34
2026-04-29T09:12:27,EG,user_33147,web,249,3966,200,cloudflare,vid_42
2026-04-29T09:12:28,FR,user_33148,smart_tv,529,2434,200,cloudflare,vid_34
2026-04-29T09:12:29,MA,user_33149,ios,774,4191,500,akamai,vid_43
2026-04-29T09:12:30,FR,user_33150,web,1034,4195,200,cloudflare,vid_35
2026-04-29T09:12:31,MA,user_33151,android,178,3277,200,akamai,vid_16
2026-04-29T09:12:32,MA,user_33152,smart_tv,716,1464,200,cloudflare,vid_32
2026-04-29T09:12:33,MA,user_33153,smart_tv,707,2580,200,cloudflare,vid_35
2026-04-29T09:12:34,FR,user_33154,web,235,4228,200,akamai,vid_15
2026-04-29T09:12:35,FR,user_33155,smart_tv,153,3133,200,cloudflare,vid_4
2026-04-29T09:12:36,AE,user_33156,ios,986,4380,500,cloudfront,vid_37
2026-04-29T09:12:37,MA,user_33157,web,193,3474,200,cloudfront,vid_3
2026-04-29T09:12:38,EG,user_33158,android,607,3507,500,cloudfront,vid_31
2026-04-29T09:12:39,AE,user_33159,smart_tv,854,1123,200,cloudfront,vid_35
2026-04-29T09:12:40,AE,user_33160,smart_tv,228,5687,200,cloudflare,vid_8
2026-04-29T09:12:41,FR,user_33161,smart_tv,182,3804,200,cloudflare,vid_19
2026-04-29T09:12:42,AE,user_33162,web,226,530,200,cloudflare,vid_26
2026-04-29T09:12:43,EG,user_33163,ios,841,566,500,cloudflare,vid_17
2026-04-29T09:12:44,MA,user_33164,ios,280,2724,200,cloudfront,vid_2
2026-04-29T09:12:45,AE,user_33165,android,204,4636,200,akamai,vid_3
2026-04-29T09:12:46,FR,user_33166,android,137,3199,200,cloudflare,vid_36
2026-04-29T09:12:47,FR,user_33167,smart_tv,844,1253,200,cloudflare,vid_34
2026-04-29T09:12:48,FR,user_33168,smart_tv,273,743,200,akamai,vid_16
2026-04-29T09:12:49,FR,user_33169,smart_tv,830,3291,200,akamai,vid_49
2026-04-29T09:12:50,AE,user_33170,smart_tv,180,3216,200,cloudflare,vid_12
2026-04-29T09:12:51,AE,user_33171,smart_tv,227,2621,200,akamai,vid_19
2026-04-29T09:12:52,EG,user_33172,ios,170,3424,200,akamai,vid_28
2026-04-29T09:12:53,AE,user_33173,web,654,520,200,cloudfront,vid_15
2026-04-29T09:12:54,EG,user_33174,web,147,999,200,cloudflare,vid_15
2026-04-29T09:12:55,AE,user_33175,ios,792,1001,200,akamai,vid_41
2026-04-29T09:12:56,FR,user_33176,smart_tv,1010,2981,500,akamai,vid_14
2026-04-29T09:12:57,MA,user_33177,ios,701,3884,200,akamai,vid_17
2026-04-29T09:12:58,FR,user_33178,android,201,1253,500,akamai,vid_10
2026-04-29T09:12:59,MA,user_33179,ios,227,3529,200,cloudfront,vid_12
2026-04-29T09:13:00,MA,user_33180,web,101,2682,200,akamai,vid_22
2026-04-29T09:13:01,AE,user_33181,ios,212,4320,500,cloudflare,vid_9
2026-04-29T09:13:02,MA,user_33182,android,156,3895,200,akamai,vid_34
2026-04-29T09:13:03,FR,user_33183,web,1019,2602,500,akamai,vid_20
2026-04-29T09:13:04,FR,user_33184,android,818,3251,200,cloudflare,vid_23
2026-04-29T09:13:05,FR,user_33185,ios,477,1266,200,cloudflare,vid_12
2026-04-29T09:13:06,FR,user_33186,android,148,3613,200,cloudfront,vid_18
2026-04-29T09:13:07,MA,user_33187,ios,822,1246,200,akamai,vid_25
2026-04-29T09:13:08,AE,user_33188,web,140,3620,200,akamai,vid_5
2026-04-29T09:13:09,FR,user_33189,smart_tv,111,5218,500,akamai,vid_30
2026-04-29T09:13:10,MA,user_33190,android,161,1189,200,cloudflare,vid_20
2026-04-29T09:13:11,MA,user_33191,web,695,2583,200,cloudflare,vid_29
2026-04-29T09:13:12,MA,user_33192,android,653,2828,200,cloudflare,vid_7
2026-04-29T09:13:13,MA,user_33193,android,191,4650,500,cloudflare,vid_14
2026-04-29T09:13:14,FR,user_33194,ios,50,4079,200,cloudflare,vid_26
2026-04-29T09:13:15,FR,user_33195,smart_tv,224,4191,500,cloudfront,vid_12
2026-04-29T09:13:16,EG,user_33196,web,249,4102,500,cloudfront,vid_26
2026-04-29T09:13:17,FR,user_33197,smart_tv,690,3401,200,cloudflare,vid_17
2026-04-29T09:13:18,FR,user_33198,smart_tv,220,3816,500,cloudflare,vid_5
2026-04-29T09:13:19,EG,user_33199,web,717,2409,200,akamai,vid_21
2026-04-29T09:13:20,EG,user_33200,smart_tv,587,5213,200,cloudfront,vid_20
2026-04-29T09:13:21,MA,user_33201,web,261,1009,200,cloudfront,vid_9
2026-04-29T09:13:22,MA,user_33202,smart_tv,777,3346,500,cloudfront,vid_7
2026-04-29T09:13:23,EG,user_33203,android,167,4609,200,akamai,vid_24
2026-04-29T09:13:24,EG,user_33204,android,160,911,200,cloudfront,vid_12
2026-04-29T09:13:25,AE,user_33205,smart_tv,166,3023,200,cloudfront,vid_24
2026-04-29T09:13:26,EG,user_33206,android,720,4645,200,cloudflare,vid_19
2026-04-29T09:13:27,EG,user_33207,ios,223,2874,500,akamai,vid_3
2026-04-29T09:13:28,FR,user_33208,ios,203,3743,500,akamai,vid_7
2026-04-29T09:13:29,EG,user_33209,smart_tv,823,3878,200,akamai,vid_49
2026-04-29T09:13:30,MA,user_33210,smart_tv,209,1083,200,akamai,vid_18
2026-04-29T09:13:31,MA,user_33211,web,215,2440,200,akamai,vid_18
2026-04-29T09:13:32,FR,user_33212,web,682,2267,500,akamai,vid_16
2026-04-29T09:13:33,MA,user_33213,ios,176,3691,200,akamai,vid_4
2026-04-29T09:13:34,AE,user_33214,android,762,3589,200,cloudflare,vid_32
2026-04-29T09:13:35,AE,user_33215,android,909,2840,200,cloudfront,vid_8
2026-04-29T09:13:36,FR,user_33216,smart_tv,839,971,200,akamai,vid_26
2026-04-29T09:13:37,AE,user_33217,android,216,648,200,cloudflare,vid_43
2026-04-29T09:13:38,EG,user_33218,web,831,2221,500,cloudfront,vid_22
2026-04-29T09:13:39,MA,user_33219,web,134,3927,500,cloudflare,vid_22
2026-04-29T09:13:40,AE,user_33220,web,736,2858,200,cloudflare,vid_36
2026-04-29T09:13:41,FR,user_33221,smart_tv,825,4438,200,cloudfront,vid_14
2026-04-29T09:13:42,EG,user_33222,ios,238,4791,200,akamai,vid_45
2026-04-29T09:13:43,AE,user_33223,web,902,2577,200,cloudflare,vid_32
2026-04-29T09:13:44,EG,user_33224,ios,719,3107,200,akamai,vid_36
2026-04-29T09:13:45,AE,user_33225,android,104,3665,500,cloudflare,vid_19
2026-04-29T09:13:46,MA,user_33226,ios,796,591,200,akamai,vid_9
2026-04-29T09:13:47,EG,user_33227,smart_tv,120,3683,500,akamai,vid_1
2026-04-29T09:13:48,EG,user_33228,ios,913,1245,200,cloudflare,vid_27
2026-04-29T09:13:49,EG,user_33229,web,896,2658,200,cloudflare,vid_18
2026-04-29T09:13:50,EG,user_33230,web,236,3912,200,cloudfront,vid_47
2026-04-29T09:13:51,FR,user_33231,ios,807,2720,500,akamai,vid_6
2026-04-29T09:13:52,AE,user_33232,ios,185,3333,500,cloudfront,vid_5
2026-04-29T09:13:53,AE,user_33233,web,223,1159,200,akamai,vid_29
2026-04-29T09:13:54,MA,user_33234,android,923,2373,500,akamai,vid_38
2026-04-29T09:13:55,AE,user_33235,ios,201,2218,200,akamai,vid_5
2026-04-29T09:13:56,EG,user_33236,web,856,4694,200,cloudfront,vid_48
2026-04-29T09:13:57,AE,user_33237,ios,223,1647,500,cloudfront,vid_47
2026-04-29T09:13:58,EG,user_33238,web,213,4397,500,cloudflare,vid_42
2026-04-29T09:13:59,AE,user_33239,smart_tv,1018,713,200,cloudfront,vid_47
2026-04-29T09:14:00,AE,user_33240,ios,194,3010,500,cloudfront,vid_45
2026-04-29T09:14:01,MA,user_33241,android,142,4021,200,akamai,vid_9
2026-04-29T09:14:02,EG,user_33242,web,849,3592,200,akamai,vid_14
2026-04-29T09:14:03,FR,user_33243,android,175,4085,200,cloudfront,vid_22
2026-04-29T09:14:04,FR,user_33244,android,738,1353,500,cloudflare,vid_2
2026-04-29T09:14:05,FR,user_33245,web,233,4433,200,akamai,vid_1
2026-04-29T09:14:06,MA,user_33246,smart_tv,98,4774,200,cloudflare,vid_37
2026-04-29T09:14:07,EG,user_33247,android,868,3480,500,cloudflare,vid_40
2026-04-29T09:14:08,MA,user_33248,android,190,3067,200,akamai,vid_10
2026-04-29T09:14:09,MA,user_33249,smart_tv,861,3294,200,cloudfront,vid_11
2026-04-29T09:14:10,MA,user_33250,ios,1016,3424,200,cloudfront,vid_47
2026-04-29T09:14:11,MA,user_33251,web,182,821,200,cloudfront,vid_9
2026-04-29T09:14:12,MA,user_33252,android,244,4545,200,cloudfront,vid_15
2026-04-29T09:14:13,EG,user_33253,android,286,5053,200,cloudflare,vid_49
2026-04-29T09:14:14,AE,user_33254,android,245,4613,200,cloudflare,vid_47
2026-04-29T09:14:15,MA,user_33255,ios,209,2638,500,cloudfront,vid_49
2026-04-29T09:14:16,EG,user_33256,ios,750,3078,200,akamai,vid_8
2026-04-29T09:14:17,EG,user_33257,web,599,1425,200,akamai,vid_30
2026-04-29T09:14:18,AE,user_33258,web,859,5012,500,cloudflare,vid_24
2026-04-29T09:14:19,AE,user_33259,web,816,4517,200,akamai,vid_3
2026-04-29T09:14:20,EG,user_33260,smart_tv,214,856,200,cloudflare,vid_21
2026-04-29T09:14:21,AE,user_33261,web,175,4235,200,cloudflare,vid_42
2026-04-29T09:14:22,MA,user_33262,android,239,3095,200,akamai,vid_46
2026-04-29T09:14:23,MA,user_33263,android,141,3905,500,cloudfront,vid_4
2026-04-29T09:14:24,MA,user_33264,web,1144,4316,200,cloudflare,vid_30
2026-04-29T09:14:25,FR,user_33265,smart_tv,649,988,500,cloudflare,vid_1
2026-04-29T09:14:26,FR,user_33266,android,276,5057,200,cloudflare,vid_15
2026-04-29T09:14:27,FR,user_33267,smart_tv,186,3603,200,akamai,vid_48
2026-04-29T09:14:28,EG,user_33268,web,207,752,200,cloudfront,vid_36
2026-04-29T09:14:29,EG,user_33269,web,173,2716,200,akamai,vid_49
2026-04-29T09:14:30,EG,user_33270,ios,987,3234,500,cloudfront,vid_18
2026-04-29T09:14:31,MA,user_33271,web,708,3456,500,cloudflare,vid_37
2026-04-29T09:14:32,EG,user_33272,android,191,2382,200,akamai,vid_48
2026-04-29T09:14:33,MA,user_33273,ios,1067,4831,200,cloudflare,vid_27
2026-04-29T09:14:34,FR,user_33274,smart_tv,936,1128,200,cloudflare,vid_10
2026-04-29T09:14:35,AE,user_33275,smart_tv,189,2563,200,cloudfront,vid_29
2026-04-29T09:14:36,EG,user_33276,ios,1035,4239,200,akamai,vid_8
2026-04-29T09:14:37,EG,user_33277,smart_tv,722,2414,200,cloudfront,vid_30
2026-04-29T09:14:38,FR,user_33278,android,296,2180,200,cloudflare,vid_31
2026-04-29T09:14:39,MA,user_33279,web,604,4785,200,akamai,vid_19
2026-04-29T09:14:40,EG,user_33280,android,1016,3201,500,cloudfront,vid_12
2026-04-29T09:14:41,AE,user_33281,web,659,2046,200,cloudfront,vid_48
2026-04-29T09:14:42,EG,user_33282,android,256,3341,500,cloudflare,vid_10
2026-04-29T09:14:43,MA,user_33283,web,227,1189,200,akamai,vid_37
2026-04-29T09:14:44,AE,user_33284,ios,882,4509,500,akamai,vid_26
2026-04-29T09:14:45,MA,user_33285,android,213,4499,500,cloudflare,vid_4
2026-04-29T09:14:46,EG,user_33286,android,186,3525,200,cloudflare,vid_45
2026-04-29T09:14:47,EG,user_33287,web,258,882,200,cloudfront,vid_10
2026-04-29T09:14:48,MA,user_33288,android,179,2617,200,cloudflare,vid_12
2026-04-29T09:14:49,EG,user_33289,smart_tv,222,2896,200,cloudfront,vid_47
2026-04-29T09:14:50,FR,user_33290,smart_tv,200,3285,200,akamai,vid_16
2026-04-29T09:14:51,EG,user_33291,ios,989,2790,200,cloudfront,vid_28
2026-04-29T09:14:52,MA,user_33292,smart_tv,198,4590,200,cloudfront,vid_42
2026-04-29T09:14:53,FR,user_33293,web,192,4338,500,cloudflare,vid_26
2026-04-29T09:14:54,AE,user_33294,smart_tv,217,2618,500,cloudflare,vid_38
2026-04-29T09:14:55,FR,user_33295,smart_tv,762,4098,200,cloudfront,vid_11
2026-04-29T09:14:56,MA,user_33296,ios,135,866,500,akamai,vid_17
2026-04-29T09:14:57,AE,user_33297,ios,236,2180,500,cloudfront,vid_34
2026-04-29T09:14:58,MA,user_33298,web,195,4482,500,cloudflare,vid_9
2026-04-29T09:14:59,AE,user_33299,smart_tv,294,2364,200,akamai,vid_46
2026-04-29T09:15:00,FR,user_33300,android,139,663,500,cloudfront,vid_17
2026-04-29T09:15:01,FR,user_33301,smart_tv,231,4645,500,akamai,vid_15
2026-04-29T09:15:02,FR,user_33302,smart_tv,886,998,500,cloudfront,vid_13
2026-04-29T09:15:03,AE,user_33303,ios,146,3888,200,akamai,vid_5
2026-04-29T09:15:04,FR,user_33304,ios,846,2327,200,cloudfront,vid_35
2026-04-29T09:15:05,MA,user_33305,android,168,4515,200,akamai,vid_43
2026-04-29T09:15:06,EG,user_33306,web,938,2670,500,cloudflare,vid_9
2026-04-29T09:15:07,EG,user_33307,ios,594,2822,200,cloudfront,vid_21
2026-04-29T09:15:08,EG,user_33308,android,272,4453,200,cloudflare,vid_8
2026-04-29T09:15:09,FR,user_33309,smart_tv,803,3018,200,akamai,vid_38
2026-04-29T09:15:10,AE,user_33310,web,251,4543,200,akamai,vid_21
2026-04-29T09:15:11,MA,user_33311,android,202,4657,200,cloudflare,vid_40
2026-04-29T09:15:12,MA,user_33312,smart_tv,894,2878,500,cloudfront,vid_32
2026-04-29T09:15:13,EG,user_33313,web,97,628,200,cloudfront,vid_36
2026-04-29T09:15:14,FR,user_33314,android,132,3993,200,akamai,vid_32
2026-04-29T09:15:15,EG,user_33315,smart_tv,750,857,200,cloudflare,vid_14
2026-04-29T09:15:16,MA,user_33316,web,937,4737,200,cloudfront,vid_25
2026-04-29T09:15:17,AE,user_33317,ios,148,4776,200,cloudfront,vid_40
2026-04-29T09:15:18,MA,user_33318,ios,1068,1549,200,akamai,vid_9
2026-04-29T09:15:19,FR,user_33319,web,907,786,200,cloudflare,vid_33
2026-04-29T09:15:20,AE,user_33320,smart_tv,249,2179,200,cloudfront,vid_9
2026-04-29T09:15:21,EG,user_33321,android,880,1364,200,cloudflare,vid_29
2026-04-29T09:15:22,MA,user_33322,web,636,4276,500,cloudflare,vid_32
2026-04-29T09:15:23,FR,user_33323,web,228,1067,200,cloudflare,vid_46
2026-04-29T09:15:24,AE,user_33324,web,1074,2999,200,cloudflare,vid_36
2026-04-29T09:15:25,AE,user_33325,android,528,1443,200,akamai,vid_28
2026-04-29T09:15:26,MA,user_33326,ios,194,2839,200,akamai,vid_14
2026-04-29T09:15:27,FR,user_33327,smart_tv,687,3567,200,cloudflare,vid_12
2026-04-29T09:15:28,MA,user_33328,web,263,4370,200,cloudfront,vid_25
2026-04-29T09:15:29,MA,user_33329,android,554,2878,200,akamai,vid_25
2026-04-29T09:15:30,FR,user_33330,web,730,4704,500,cloudflare,vid_12
2026-04-29T09:15:31,EG,user_33331,android,161,500,200,cloudfront,vid_48
